name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
MASH,7860,3903,1.45,65374.78,77.86,18.32,0.51,0.38,1.33,1.59
RIDEOUT,7860,3903,1.45,65376.23,76.10,19.04,0.26,0.67,2.43,1.51
BILBREY,7864,3902,1.45,65377.67,95.67,1.10,0.13,0.41,1.28,1.41
FORTUNATO,7864,3902,1.45,65379.12,86.75,(S),1.44,(S),0.92,10.48
SELMAN,7864,3902,1.45,65380.56,84.93,9.46,0.67,0.41,1.26,3.28
HOLZER,7867,3901,1.45,65382.01,96.10,0.33,0.38,0.41,1.23,1.54
MCABEE,7867,3901,1.45,65383.46,91.05,6.15,0.56,0.33,1.05,0.85
PIFER,7867,3901,1.45,65384.90,96.41,0.95,0.31,0.41,1.05,0.87
TALAMANTES,7867,3901,1.45,65386.35,7.25,(S),0.26,(S),0.26,91.95
CREW,7871,3900,1.45,65387.79,70.85,25.49,0.23,0.64,1.79,1.00
PASTORE,7871,3900,1.45,65389.24,95.51,0.49,(S),(S),0.69,2.95
TOLLEFSON,7871,3900,1.45,65390.69,96.26,0.26,0.69,0.62,1.18,1.00
WILCHER,7871,3900,1.45,65392.13,56.31,40.41,0.41,0.41,1.28,1.18
KUTZ,7875,3899,1.45,65393.58,97.08,0.31,0.44,0.38,0.72,1.08
RESSLER,7875,3899,1.45,65395.02,96.85,(S),0.51,(S),1.00,1.28
STALLARD,7875,3899,1.45,65396.47,93.79,3.15,0.41,0.41,1.08,1.15
DIGIACOMO,7878,3898,1.44,65397.91,95.59,(S),0.49,(S),0.95,2.72
FEHR,7878,3898,1.44,65399.36,96.23,0.15,0.51,0.15,0.95,2.00
LAFOND,7878,3898,1.44,65400.80,87.69,7.80,0.38,0.82,1.62,1.69
PIERCY,7878,3898,1.44,65402.25,92.82,3.62,0.62,0.46,1.18,1.31
SCHUCK,7882,3897,1.44,65403.69,95.23,0.67,0.67,0.49,1.44,1.51
GRAYBILL,7883,3896,1.44,65405.14,96.36,0.87,0.21,0.44,0.98,1.16
PLATA,7883,3896,1.44,65406.58,15.25,1.08,2.75,0.18,0.39,80.36
WINKLE,7883,3896,1.44,65408.02,95.69,0.62,0.51,0.77,1.44,0.98
GRIBBLE,7886,3895,1.44,65409.47,93.76,2.49,(S),(S),1.51,1.54
ODLE,7886,3895,1.44,65410.91,91.19,4.80,0.41,1.00,1.26,1.34
FRAGA,7888,3894,1.44,65412.36,30.07,0.15,0.39,0.46,2.16,66.77
BRESSLER,7889,3893,1.44,65413.80,96.07,0.46,0.62,0.36,1.08,1.41
MOULTRIE,7889,3893,1.44,65415.24,13.67,82.89,(S),(S),2.26,0.90
TUNG,7891,3892,1.44,65416.69,4.11,(S),90.98,(S),3.70,0.87
CHARETTE,7892,3891,1.44,65418.13,89.51,1.05,0.49,5.73,2.00,1.21
KERBY,7892,3891,1.44,65419.57,92.29,3.78,0.26,1.00,1.49,1.18
MARVEL,7892,3891,1.44,65421.01,92.16,3.52,0.75,0.75,1.54,1.29
MORI,7895,3890,1.44,65422.45,30.59,0.64,51.34,0.93,4.99,11.52
FAVORS,7896,3889,1.44,65423.90,19.39,77.19,(S),(S),1.80,1.23
HAMMAN,7896,3889,1.44,65425.34,94.75,0.87,0.59,0.49,1.36,1.93
FREEZE,7898,3888,1.44,65426.78,94.19,2.88,0.26,0.54,1.13,1.00
DELISLE,7899,3887,1.44,65428.22,94.16,1.18,0.75,0.80,1.52,1.60
DINGLE,7899,3887,1.44,65429.66,31.98,60.07,3.73,0.33,2.21,1.67
STRAW,7899,3887,1.44,65431.10,91.23,4.71,0.54,0.82,1.60,1.11
CABELLO,7902,3886,1.44,65432.54,11.30,0.46,2.99,0.13,1.03,84.10
ELIZALDE,7902,3886,1.44,65433.98,6.05,0.33,1.49,0.23,0.33,91.56
ZALEWSKI,7902,3886,1.44,65435.42,97.22,(S),0.31,(S),1.16,1.03
ABATE,7905,3885,1.44,65436.86,90.66,4.58,(S),(S),1.62,2.42
FUNKHOUSER,7905,3885,1.44,65438.30,97.32,0.46,0.44,0.18,0.67,0.93
NERO,7905,3885,1.44,65439.74,51.43,43.06,1.16,0.59,1.72,2.03
HOLSTON,7908,3884,1.44,65441.18,54.51,41.32,0.46,0.51,2.09,1.11
JOSEY,7909,3883,1.44,65442.62,57.92,37.99,0.23,0.21,1.80,1.85
SCHRECK,7909,3883,1.44,65444.06,97.24,(S),0.28,(S),0.80,1.47
BING,7911,3882,1.44,65445.50,50.03,42.56,4.28,0.23,1.73,1.18
PAQUIN,7911,3882,1.44,65446.94,91.34,0.36,0.54,5.23,1.55,0.98
SHROYER,7911,3882,1.44,65448.38,97.14,0.26,0.26,0.57,0.67,1.11
CHAUVIN,7914,3881,1.44,65449.82,95.98,0.85,0.52,0.44,0.85,1.37
MARIA,7915,3880,1.44,65451.26,34.46,1.62,3.30,3.53,2.35,54.74
MELGOZA,7916,3879,1.44,65452.69,2.86,(S),0.15,0.15,(S),96.65
ARMS,7917,3877,1.44,65454.13,87.75,7.61,0.54,0.62,1.73,1.75
CADDELL,7917,3877,1.44,65455.57,81.58,14.29,0.15,0.90,1.50,1.57
PITCHFORD,7917,3877,1.44,65457.01,70.05,25.02,0.54,0.83,1.81,1.75
LOVELADY,7920,3875,1.44,65458.44,83.79,12.59,0.15,0.65,1.11,1.70
RANA,7920,3875,1.44,65459.88,13.45,0.85,73.70,0.44,8.88,2.68
STERNBERG,7920,3875,1.44,65461.32,97.39,0.18,0.65,0.23,0.49,1.06
MACARTHUR,7923,3874,1.44,65462.75,92.36,2.32,0.62,1.11,1.83,1.76
STROUSE,7923,3874,1.44,65464.19,95.74,0.70,0.52,0.49,1.11,1.45
LECHUGA,7925,3873,1.44,65465.62,4.60,0.15,0.26,0.34,0.21,94.45
WOLFSON,7925,3873,1.44,65467.06,96.44,(S),0.83,(S),1.03,1.24
MCGLYNN,7927,3872,1.44,65468.49,96.23,0.15,0.49,0.23,1.37,1.52
KOO,7928,3870,1.43,65469.93,6.38,(S),88.42,(S),2.89,1.65
LEPAGE,7929,3869,1.43,65471.36,95.45,0.59,0.34,0.21,1.55,1.86
STOOPS,7929,3869,1.43,65472.80,96.33,0.23,0.49,0.47,1.60,0.88
TETREAULT,7929,3869,1.43,65474.23,95.89,0.31,0.49,0.36,1.76,1.19
DUREN,7932,3868,1.43,65475.67,71.74,22.36,0.75,0.28,1.99,2.87
HARTZ,7933,3867,1.43,65477.10,96.48,1.47,0.39,0.16,0.49,1.01
KISSEL,7933,3867,1.43,65478.53,96.77,(S),0.21,(S),1.19,1.60
GISH,7935,3866,1.43,65479.97,95.55,0.41,0.44,0.59,1.50,1.50
LARGENT,7935,3866,1.43,65481.40,91.08,4.40,0.31,0.96,1.71,1.55
CARRICK,7937,3865,1.43,65482.83,92.94,2.20,0.47,1.81,0.98,1.60
HENNINGER,7937,3865,1.43,65484.26,96.92,0.18,0.62,0.26,0.75,1.27
JANSON,7937,3865,1.43,65485.70,93.92,1.53,0.54,0.70,1.03,2.28
KENNER,7937,3865,1.43,65487.13,64.27,31.33,0.57,0.54,2.02,1.27
BALLENTINE,7941,3864,1.43,65488.56,78.36,18.09,0.36,0.36,1.04,1.79
DIEGO,7941,3864,1.43,65489.99,12.29,2.67,9.70,0.57,2.25,72.52
HAACK,7941,3864,1.43,65491.43,95.94,0.21,0.28,1.19,0.83,1.55
WACKER,7941,3864,1.43,65492.86,93.12,3.60,0.49,0.31,1.29,1.19
WARDELL,7941,3864,1.43,65494.29,85.61,10.82,0.36,0.47,1.32,1.42
BIBB,7946,3863,1.43,65495.72,70.83,23.87,0.83,0.98,1.89,1.60
SMELTZER,7946,3863,1.43,65497.16,97.18,0.47,0.52,0.44,0.78,0.62
BIBBS,7948,3862,1.43,65498.59,15.51,79.54,0.52,0.26,2.85,1.32
WINTON,7948,3862,1.43,65500.02,78.92,15.33,0.31,1.14,2.49,1.81
REINHARD,7950,3861,1.43,65501.45,95.96,0.44,0.39,0.44,0.96,1.81
EDISON,7951,3860,1.43,65502.88,53.34,35.91,0.73,4.66,1.81,3.55
KALINOWSKI,7951,3860,1.43,65504.31,96.09,(S),0.52,(S),1.68,1.45
NILSEN,7951,3860,1.43,65505.74,96.01,0.16,0.62,0.26,0.93,2.02
BLAISDELL,7954,3859,1.43,65507.17,94.97,(S),1.17,(S),1.79,1.53
HEWLETT,7954,3859,1.43,65508.60,71.05,23.92,0.57,0.34,2.23,1.89
JUNE,7954,3859,1.43,65510.03,69.09,20.76,2.44,4.04,2.20,1.48
ZEMAN,7957,3858,1.43,65511.46,96.58,0.18,0.62,0.26,1.01,1.35
CHON,7958,3857,1.43,65512.89,2.85,(S),91.34,(S),1.97,3.34
BOARD,7959,3856,1.43,65514.32,75.34,19.97,0.36,0.36,2.44,1.53
MORETTI,7959,3856,1.43,65515.75,95.44,(S),0.23,(S),1.32,2.72
NEALY,7959,3856,1.43,65517.18,39.45,56.38,0.16,0.47,2.20,1.35
BONNETT,7962,3855,1.43,65518.61,85.16,10.09,0.49,0.31,1.17,2.78
HARDIE,7962,3855,1.43,65520.04,82.78,13.44,0.52,0.52,2.08,0.67
WANNER,7962,3855,1.43,65521.47,97.04,0.44,0.42,0.18,0.91,1.01
MAINS,7965,3854,1.43,65522.90,94.14,2.54,0.39,0.34,1.27,1.32
CORDEIRO,7966,3853,1.43,65524.33,82.79,0.42,2.75,0.42,8.05,5.58
KARIM,7966,3853,1.43,65525.75,22.45,17.00,43.65,0.57,13.50,2.83
KAUTZ,7966,3853,1.43,65527.18,95.20,(S),(S),0.91,0.99,2.21
COLUCCI,7969,3852,1.43,65528.61,97.25,(S),0.52,(S),0.47,1.48
CRAVER,7969,3852,1.43,65530.04,88.11,8.54,0.13,0.49,1.58,1.14
CONGDON,7971,3851,1.43,65531.47,95.98,0.49,0.42,0.21,1.64,1.27
MOUNTS,7971,3851,1.43,65532.89,94.13,1.38,0.31,0.78,1.19,2.21
EDER,7973,3849,1.43,65534.32,91.01,0.34,2.88,2.00,1.17,2.60
KURZ,7973,3849,1.43,65535.75,95.69,0.16,1.04,0.16,1.22,1.74
MERRYMAN,7973,3849,1.43,65537.17,94.57,0.68,0.39,1.01,2.10,1.25
SOLES,7976,3848,1.43,65538.60,80.28,12.53,0.23,0.65,1.14,5.17
DULIN,7977,3847,1.43,65540.03,79.96,15.86,1.30,0.34,1.14,1.40
LUBIN,7977,3847,1.43,65541.45,53.94,37.85,(S),(S),4.76,2.57
MCGOWEN,7979,3846,1.43,65542.88,78.16,18.02,0.18,0.39,1.14,2.11
HOCKENBERRY,7980,3844,1.42,65544.30,97.68,0.18,0.42,0.34,0.65,0.73
WORK,7980,3844,1.42,65545.73,92.56,2.94,0.78,0.62,1.53,1.56
MAZZOLA,7982,3842,1.42,65547.15,96.36,0.21,0.31,0.23,1.02,1.87
CRANDELL,7983,3841,1.42,65548.58,86.23,9.32,0.31,0.62,1.51,2.00
MCGRADY,7983,3841,1.42,65550.00,84.25,12.55,0.21,0.89,1.20,0.91
CARUTHERS,7985,3840,1.42,65551.42,67.50,28.72,0.39,0.42,1.61,1.35
GOVEA,7986,3839,1.42,65552.85,7.16,0.49,0.18,0.36,0.55,91.25
FETTER,7987,3837,1.42,65554.27,95.18,0.94,0.42,0.57,1.20,1.69
MENG,7987,3837,1.42,65555.69,45.27,0.31,45.37,0.36,1.62,7.06
TRUSTY,7987,3837,1.42,65557.11,79.28,16.55,0.21,0.78,1.75,1.43
WEINTRAUB,7987,3837,1.42,65558.54,96.35,(S),0.70,(S),1.38,1.43
HOARD,7991,3836,1.42,65559.96,74.74,21.90,0.21,0.23,1.62,1.30
HURLBURT,7991,3836,1.42,65561.38,95.75,0.23,0.39,0.68,1.90,1.04
NOWAKOWSKI,7991,3836,1.42,65562.80,97.03,0.31,0.42,0.16,0.96,1.12
REIFF,7991,3836,1.42,65564.22,96.82,0.26,0.39,0.16,1.02,1.36
DENSMORE,7995,3835,1.42,65565.65,90.53,5.61,0.73,0.68,1.23,1.23
BLUMENTHAL,7996,3834,1.42,65567.07,96.74,0.44,0.44,0.29,0.78,1.30
NEALE,7996,3834,1.42,65568.49,86.83,9.18,0.52,0.42,1.20,1.85
SCHIFF,7998,3833,1.42,65569.91,96.63,(S),0.55,(S),1.02,1.57
RALEIGH,7999,3831,1.42,65571.33,89.90,6.53,0.31,0.50,1.62,1.15
JESSIE,8000,3828,1.42,65572.75,58.99,35.92,0.24,1.65,1.38,1.83
MARMOLEJO,8000,3828,1.42,65574.17,4.23,0.34,0.71,0.42,0.42,93.89
STEIGER,8000,3828,1.42,65575.59,96.00,0.29,0.42,0.44,1.46,1.38
PALAFOX,8003,3827,1.42,65577.01,4.10,0.21,4.91,0.29,0.94,89.55
TUTT,8004,3826,1.42,65578.42,46.94,48.43,0.21,1.12,2.12,1.18
CORE,8005,3824,1.42,65579.84,70.61,23.12,0.31,0.44,1.18,4.34
KEISTER,8005,3824,1.42,65581.26,96.44,0.42,0.50,0.29,1.07,1.28
IM,8007,3823,1.42,65582.68,2.41,(S),93.88,(S),3.32,0.18
BENNET,8008,3822,1.42,65584.09,71.64,22.06,0.65,0.78,1.57,3.30
WENDELL,8008,3822,1.42,65585.51,93.98,2.17,0.44,0.31,0.97,2.12
CANNING,8010,3820,1.42,65586.93,94.48,1.73,0.47,0.31,1.49,1.52
KRULL,8011,3818,1.42,65588.34,96.62,0.16,0.18,0.71,1.05,1.28
PATTI,8011,3818,1.42,65589.76,93.71,0.26,2.25,0.18,1.31,2.28
SCHLESINGER,8011,3818,1.42,65591.17,95.10,1.39,(S),(S),1.13,1.68
ZUCKER,8011,3818,1.42,65592.59,96.20,0.63,(S),(S),1.10,1.49
DUNSON,8015,3817,1.41,65594.00,42.49,52.53,0.52,1.65,1.57,1.23
WISER,8015,3817,1.41,65595.42,94.76,1.83,0.50,0.65,0.65,1.60
HAKE,8017,3816,1.41,65596.83,96.33,0.92,0.45,0.24,0.97,1.10
OLMEDO,8017,3816,1.41,65598.25,4.35,0.24,1.42,0.34,0.24,93.42
BRALEY,8019,3815,1.41,65599.66,93.74,2.36,0.29,0.76,1.23,1.63
CHAMPLIN,8019,3815,1.41,65601.07,94.68,1.26,0.31,1.21,1.42,1.13
WHEELOCK,8019,3815,1.41,65602.49,88.49,3.70,0.81,2.02,1.57,3.41
GEIER,8022,3814,1.41,65603.90,97.09,0.50,0.47,0.16,0.97,0.81
JANIS,8022,3814,1.41,65605.32,76.59,2.88,0.39,15.29,1.97,2.88
TUREK,8022,3814,1.41,65606.73,97.17,(S),0.58,(S),0.76,1.07
GRINDSTAFF,8025,3813,1.41,65608.14,97.19,0.13,0.34,0.42,0.68,1.23
SCHAFFNER,8025,3813,1.41,65609.56,96.51,0.52,0.66,0.29,1.10,0.92
DEAS,8027,3812,1.41,65610.97,44.65,48.82,(S),(S),2.07,4.12
POLITO,8028,3811,1.41,65612.38,91.84,0.26,0.94,0.24,0.94,5.77
SIROIS,8028,3811,1.41,65613.80,96.77,0.21,0.42,0.60,1.29,0.71
BERGIN,8030,3810,1.41,65615.21,95.88,0.66,0.37,0.37,0.97,1.76
PELLEGRINI,8031,3809,1.41,65616.62,95.41,(S),0.34,(S),1.42,2.52
SCHALL,8031,3809,1.41,65618.03,96.69,0.53,0.42,0.50,0.68,1.18
VINEYARD,8031,3809,1.41,65619.44,91.70,4.02,0.37,0.92,1.52,1.47
CORRADO,8034,3807,1.41,65620.86,94.41,0.16,0.26,0.18,0.87,4.12
DAMERON,8034,3807,1.41,65622.27,84.13,11.27,0.60,0.74,2.23,1.02
LIST,8034,3807,1.41,65623.68,95.95,0.63,0.47,0.37,0.79,1.79
OLESON,8034,3807,1.41,65625.09,95.61,0.18,0.63,0.74,1.21,1.63
FLAKE,8038,3805,1.41,65626.50,82.34,13.46,1.05,0.24,1.47,1.45
PARKIN,8038,3805,1.41,65627.91,92.01,3.34,0.97,0.34,1.47,1.87
CHANCEY,8040,3804,1.41,65629.32,89.62,6.31,0.39,0.55,1.29,1.84
HOLLINGSHEAD,8040,3804,1.41,65630.73,93.14,2.63,0.42,0.53,1.45,1.84
HUFFORD,8042,3803,1.41,65632.14,96.32,0.39,0.37,0.45,0.87,1.60
MORELL,8042,3803,1.41,65633.55,68.68,4.39,0.45,0.32,0.89,25.27
CHASTEEN,8044,3802,1.41,65634.96,95.58,0.50,0.26,1.39,1.24,1.03
KANTOR,8044,3802,1.41,65636.37,96.55,0.39,0.66,0.24,1.03,1.13
LABORDE,8044,3802,1.41,65637.78,79.43,8.65,0.42,0.18,1.53,9.78
SESSOMS,8044,3802,1.41,65639.19,48.19,47.40,0.16,0.95,1.66,1.66
HERMANSON,8048,3801,1.41,65640.60,97.29,0.29,0.58,0.26,0.50,1.08
BURNELL,8049,3800,1.41,65642.00,81.89,14.05,0.39,0.71,1.55,1.39
DEWBERRY,8049,3800,1.41,65643.41,49.68,46.32,0.18,0.53,2.32,0.97
GLASSCOCK,8051,3799,1.41,65644.82,96.10,0.45,0.39,0.58,1.18,1.29
TOLMAN,8051,3799,1.41,65646.23,94.87,0.39,0.89,0.50,1.58,1.76
DURFEE,8053,3797,1.41,65647.64,95.26,0.16,0.45,1.58,1.05,1.50
GILROY,8053,3797,1.41,65649.05,94.15,1.87,0.66,0.66,0.79,1.87
WILKEY,8053,3797,1.41,65650.45,91.44,5.06,0.32,0.45,1.55,1.19
DUNGAN,8056,3796,1.41,65651.86,93.41,2.34,0.87,0.53,1.48,1.37
SARAVIA,8057,3795,1.41,65653.27,5.64,0.47,(S),(S),0.50,93.04
BIGLER,8058,3793,1.41,65654.67,96.63,0.24,0.42,0.47,0.95,1.29
VANCLEAVE,8058,3793,1.41,65656.08,92.78,2.79,0.45,0.37,1.42,2.19
WEIGAND,8058,3793,1.41,65657.48,97.21,0.13,0.24,0.45,0.66,1.32
BURLINGAME,8061,3792,1.41,65658.89,96.02,0.34,0.58,0.50,1.27,1.29
ROSEMAN,8061,3792,1.41,65660.30,79.54,17.56,(S),(S),0.71,1.61
STIFFLER,8063,3791,1.41,65661.70,96.52,0.26,0.40,0.16,1.40,1.27
GAGLIANO,8064,3790,1.40,65663.11,94.59,0.58,0.55,0.16,1.00,3.11
KATES,8064,3790,1.40,65664.51,71.32,22.98,0.71,0.47,1.58,2.93
AWAD,8066,3789,1.40,65665.92,72.95,3.59,(S),(S),18.05,3.62
KNEPP,8067,3788,1.40,65667.32,98.31,(S),0.21,(S),0.48,0.82
RONDEAU,8068,3787,1.40,65668.72,91.84,2.09,0.42,2.51,2.09,1.06
BERTSCH,8069,3786,1.40,65670.13,96.75,0.16,0.48,0.32,0.90,1.40
WALCOTT,8069,3786,1.40,65671.53,48.07,44.32,0.32,1.24,3.09,2.96
WOLVERTON,8069,3786,1.40,65672.93,94.64,1.69,0.48,0.53,1.37,1.29
POSS,8072,3785,1.40,65674.34,90.17,6.29,0.32,0.53,1.22,1.48
FRISBY,8073,3784,1.40,65675.74,72.41,20.01,0.50,0.79,2.14,4.15
WEXLER,8073,3784,1.40,65677.14,97.17,(S),0.69,(S),0.90,0.85
REINHOLD,8075,3782,1.40,65678.54,96.27,0.29,0.74,0.32,0.95,1.43
KROL,8076,3781,1.40,65679.95,96.75,0.13,0.42,0.50,1.14,1.06
RICCIARDI,8076,3781,1.40,65681.35,96.38,(S),0.32,(S),1.16,1.98
STUCK,8076,3781,1.40,65682.75,94.71,0.61,0.29,1.01,1.56,1.82
ARDOIN,8079,3780,1.40,65684.15,72.25,25.19,0.21,0.21,0.82,1.32
LILLARD,8080,3779,1.40,65685.55,74.73,20.64,0.40,1.08,1.83,1.32
MICHAELSON,8080,3779,1.40,65686.95,95.58,0.50,0.69,0.56,1.11,1.56
BIRCHFIELD,8082,3778,1.40,65688.35,91.24,5.27,0.26,0.85,1.64,0.74
BURCIAGA,8082,3778,1.40,65689.75,4.26,0.16,0.37,0.13,0.32,94.76
PATCH,8084,3777,1.40,65691.15,93.30,1.43,0.77,1.30,1.38,1.83
SILVEY,8084,3777,1.40,65692.55,94.10,1.64,0.37,0.48,1.16,2.25
SIMMONDS,8084,3777,1.40,65693.95,66.38,25.13,0.40,2.30,2.36,3.44
SIU,8084,3777,1.40,65695.35,3.34,(S),85.65,(S),2.89,7.65
DEANS,8088,3776,1.40,65696.75,60.06,35.70,0.58,0.21,1.40,2.04
PRESS,8088,3776,1.40,65698.15,87.45,7.44,1.24,0.29,0.77,2.81
ISMAIL,8090,3775,1.40,65699.55,40.79,12.98,23.95,0.19,19.63,2.46
RIEGEL,8090,3775,1.40,65700.95,97.72,0.16,0.40,0.34,0.50,0.87
DILLER,8092,3774,1.40,65702.35,96.32,1.09,(S),(S),0.56,1.46
HINE,8092,3774,1.40,65703.75,93.59,2.52,0.87,0.40,1.14,1.48
MAGALLON,8092,3774,1.40,65705.15,4.16,0.21,0.87,0.13,0.37,94.25
MICHALAK,8092,3774,1.40,65706.55,97.46,(S),0.32,(S),0.72,1.17
DONES,8096,3773,1.40,65707.95,29.95,24.41,5.51,0.40,1.17,38.56
DEITZ,8097,3772,1.40,65709.35,96.26,0.19,0.37,0.72,0.98,1.48
GULLEDGE,8097,3772,1.40,65710.74,87.78,9.01,0.37,0.53,1.30,1.01
KOBAYASHI,8097,3772,1.40,65712.14,5.70,(S),85.79,(S),6.63,1.75
STROMAN,8097,3772,1.40,65713.54,37.09,58.51,0.24,0.64,1.83,1.70
BERK,8101,3771,1.40,65714.94,94.51,2.33,0.50,0.27,0.82,1.56
HAFER,8101,3771,1.40,65716.34,96.50,0.90,0.34,0.24,0.77,1.25
GILLES,8103,3770,1.40,65717.73,79.39,15.36,0.53,0.40,2.39,1.94
LANDIN,8103,3770,1.40,65719.13,33.16,0.80,0.13,0.40,0.77,64.75
OBRYANT,8103,3770,1.40,65720.53,63.34,31.43,0.56,0.19,2.10,2.39
CHEEKS,8106,3769,1.40,65721.93,22.69,72.83,0.32,0.13,2.95,1.09
GRESS,8107,3768,1.40,65723.32,93.76,0.50,0.45,0.35,0.74,4.19
LUTES,8107,3768,1.40,65724.72,97.27,0.64,0.16,0.48,0.45,1.01
RAPHAEL,8107,3768,1.40,65726.12,58.70,27.44,1.57,2.36,4.80,5.12
PIZANO,8110,3767,1.40,65727.51,6.69,(S),0.35,(S),0.56,92.06
BACHMANN,8111,3766,1.40,65728.91,96.15,0.40,0.53,0.35,1.06,1.51
CIFUENTES,8111,3766,1.40,65730.30,5.50,0.56,(S),(S),0.32,93.28
EARP,8111,3766,1.40,65731.70,92.41,3.77,0.40,1.12,1.14,1.17
GILREATH,8111,3766,1.40,65733.10,89.38,7.62,0.16,0.45,1.19,1.19
ALVIS,8115,3765,1.40,65734.49,82.52,9.40,1.04,0.50,1.99,4.54
HUBBS,8115,3765,1.40,65735.89,93.17,2.28,0.74,0.82,1.65,1.33
PELUSO,8115,3765,1.40,65737.28,95.64,0.19,0.61,0.19,1.20,2.18
PEER,8118,3763,1.39,65738.68,91.28,2.98,1.65,0.43,1.28,2.39
CONSTANT,8119,3762,1.39,65740.07,71.16,22.57,0.37,0.24,3.24,2.42
DUTRA,8119,3762,1.39,65741.47,83.28,0.74,3.32,0.48,5.08,7.10
STETSON,8119,3762,1.39,65742.86,94.63,1.49,(S),(S),1.06,1.89
BENFORD,8122,3761,1.39,65744.26,26.88,69.24,0.35,0.13,1.73,1.68
SORTO,8123,3760,1.39,65745.65,3.14,0.45,0.29,0.13,0.69,95.29
CATER,8124,3759,1.39,65747.04,76.46,19.23,(S),(S),1.44,2.08
ISENBERG,8124,3759,1.39,65748.44,97.21,(S),0.69,(S),0.80,1.06
ROSIER,8124,3759,1.39,65749.83,74.75,19.50,0.64,0.53,3.06,1.52
SHANKLIN,8127,3758,1.39,65751.22,56.73,38.58,0.80,0.21,2.05,1.62
DUNFORD,8128,3757,1.39,65752.62,91.70,4.47,0.43,0.53,1.41,1.46
RAMAGE,8128,3757,1.39,65754.01,94.49,2.26,0.24,0.45,1.46,1.09
VELOZ,8128,3757,1.39,65755.40,5.59,0.32,0.16,0.37,0.27,93.29
EDDINS,8131,3755,1.39,65756.79,73.45,23.25,0.27,0.37,1.57,1.09
HAMES,8131,3755,1.39,65758.19,86.47,8.07,0.43,1.17,1.52,2.34
KU,8131,3755,1.39,65759.58,3.49,0.21,88.02,0.00,3.06,5.22
FRINK,8134,3754,1.39,65760.97,72.59,23.71,0.53,0.21,1.62,1.33
RUANO,8134,3754,1.39,65762.36,7.01,0.29,2.00,0.99,0.53,89.18
FLOWER,8136,3753,1.39,65763.75,85.11,10.18,0.64,0.69,1.23,2.16
BEADLE,8137,3752,1.39,65765.14,90.03,5.65,0.53,0.29,1.36,2.13
ROCHESTER,8137,3752,1.39,65766.53,67.03,27.99,0.32,0.40,2.48,1.79
FONTES,8139,3751,1.39,65767.92,51.37,5.76,1.23,0.37,15.14,26.13
BARWICK,8140,3750,1.39,65769.31,94.05,2.77,0.13,0.40,0.96,1.68
MEFFORD,8140,3750,1.39,65770.70,95.44,0.43,0.13,0.72,1.39,1.89
CANN,8142,3749,1.39,65772.09,76.15,18.40,0.99,0.37,1.79,2.29
MILLEN,8142,3749,1.39,65773.48,82.61,13.34,0.40,0.35,1.36,1.95
STELLY,8142,3749,1.39,65774.87,81.57,15.07,0.35,0.19,1.63,1.20
CARRUTH,8145,3748,1.39,65776.26,78.31,17.24,0.43,0.32,1.07,2.64
RAYNER,8145,3748,1.39,65777.65,81.59,14.91,0.37,0.37,1.12,1.63
HAZZARD,8147,3747,1.39,65779.04,71.02,23.97,0.61,0.91,2.27,1.23
MARAVILLA,8147,3747,1.39,65780.43,3.15,(S),7.37,(S),0.85,88.36
SHUTT,8147,3747,1.39,65781.82,95.49,0.72,0.51,0.45,1.44,1.39
WENDLING,8147,3747,1.39,65783.21,96.66,0.35,0.40,0.32,1.33,0.93
GREGORIO,8151,3746,1.39,65784.60,48.16,1.04,20.72,0.83,3.18,26.08
PAVLIK,8152,3745,1.39,65785.99,97.70,(S),(S),0.32,0.32,1.42
HUDNALL,8153,3744,1.39,65787.37,86.59,10.28,0.37,0.35,1.50,0.91
ASTON,8154,3743,1.39,65788.76,90.20,4.62,0.72,0.40,2.06,2.00
BELLE,8155,3742,1.39,65790.15,33.56,59.91,0.59,0.29,3.10,2.54
DEVEREAUX,8155,3742,1.39,65791.54,82.15,12.64,0.48,1.63,1.23,1.87
MCGLOTHLIN,8155,3742,1.39,65792.92,94.90,1.15,0.43,0.75,1.31,1.47
WEISE,8155,3742,1.39,65794.31,92.54,2.24,0.40,1.12,1.58,2.11
BORST,8159,3741,1.39,65795.70,96.61,0.24,0.51,0.19,0.99,1.47
BURDETT,8160,3740,1.39,65797.08,89.01,5.96,1.02,0.35,1.39,2.27
FRISBIE,8161,3739,1.39,65798.47,95.88,0.13,0.51,0.67,1.58,1.23
RUMMEL,8161,3739,1.39,65799.85,96.92,(S),0.59,(S),0.75,1.34
RENTZ,8163,3738,1.39,65801.24,89.06,6.69,0.37,1.04,1.18,1.66
COBOS,8164,3736,1.38,65802.63,8.54,0.21,0.59,0.27,0.32,90.07
KIMURA,8165,3735,1.38,65804.01,7.28,(S),82.89,(S),6.91,2.70
CANDELARIO,8166,3734,1.38,65805.39,6.88,0.78,4.31,0.35,1.02,86.66
NEU,8166,3734,1.38,65806.78,94.48,0.32,2.14,0.35,0.99,1.71
WINNER,8166,3734,1.38,65808.16,96.01,0.70,0.67,0.35,1.29,0.99
BASSO,8169,3733,1.38,65809.55,90.89,(S),1.29,(S),2.06,5.20
CALLIS,8169,3733,1.38,65810.93,78.14,18.16,0.38,0.54,0.83,1.96
ESKEW,8171,3732,1.38,65812.31,90.59,6.08,0.43,0.43,1.23,1.23
