name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
MANGELSEN,102691,162,0.06,87469.96,93.83,0.00,0.00,(S),3.09,(S)
MARCET,102691,162,0.06,87470.02,78.40,(S),(S),0.00,0.00,20.99
MARCHELL,102691,162,0.06,87470.08,77.78,15.43,(S),0.00,4.94,(S)
MARCINKUS,102691,162,0.06,87470.14,99.00,0.00,0.00,0.00,0.00,0.00
MARGARITA,102691,162,0.06,87470.20,48.77,0.00,(S),0.00,(S),49.38
MARIAGUADALUPE,102691,162,0.06,87470.26,(S),0.00,(S),0.00,0.00,96.91
MAYEA,102691,162,0.06,87470.32,58.02,(S),(S),0.00,0.00,38.27
MBUGUA,102691,162,0.06,87470.38,3.09,87.04,(S),0.00,8.02,(S)
MCCLOE,102691,162,0.06,87470.44,60.49,28.40,(S),(S),8.64,(S)
MCCONELL,102691,162,0.06,87470.50,74.07,20.99,(S),0.00,(S),(S)
MCDURMON,102691,162,0.06,87470.56,98.77,0.00,0.00,(S),(S),0.00
MCELHATTON,102691,162,0.06,87470.62,97.53,0.00,(S),0.00,0.00,(S)
MCGAHUEY,102691,162,0.06,87470.68,97.53,0.00,0.00,(S),(S),(S)
MCMURROUGH,102691,162,0.06,87470.74,99.38,0.00,(S),0.00,0.00,(S)
MEDWICK,102691,162,0.06,87470.80,97.53,0.00,(S),0.00,(S),(S)
MEEMKEN,102691,162,0.06,87470.86,99.38,(S),0.00,0.00,0.00,(S)
MIDDEN,102691,162,0.06,87470.92,98.15,(S),0.00,0.00,(S),(S)
MIEHE,102691,162,0.06,87470.98,98.77,(S),0.00,0.00,0.00,(S)
MIGLIORINO,102691,162,0.06,87471.04,96.91,0.00,0.00,(S),0.00,(S)
MILETTI,102691,162,0.06,87471.10,80.86,0.00,(S),(S),3.09,14.20
MILEUR,102691,162,0.06,87471.16,93.83,0.00,(S),0.00,4.94,(S)
MINISSALE,102691,162,0.06,87471.22,98.15,(S),0.00,0.00,0.00,(S)
MIUCCIO,102691,162,0.06,87471.28,95.68,0.00,(S),0.00,(S),3.09
MOLINEUX,102691,162,0.06,87471.34,96.91,(S),0.00,0.00,(S),(S)
MONTIERO,102691,162,0.06,87471.40,40.74,19.14,8.02,0.00,24.07,8.02
MONTOLLA,102691,162,0.06,87471.46,(S),0.00,(S),0.00,0.00,97.53
MOZINA,102691,162,0.06,87471.52,91.36,(S),0.00,0.00,(S),6.79
MULTERER,102691,162,0.06,87471.58,99.38,0.00,(S),0.00,0.00,(S)
NADOLSKY,102691,162,0.06,87471.64,98.77,0.00,(S),0.00,(S),0.00
NAERT,102691,162,0.06,87471.70,90.74,(S),(S),0.00,0.00,8.64
NANSON,102691,162,0.06,87471.76,85.80,3.70,(S),(S),0.00,6.79
NANTAIS,102691,162,0.06,87471.82,93.83,(S),0.00,0.00,(S),3.70
NETSCH,102691,162,0.06,87471.88,98.77,(S),0.00,0.00,0.00,(S)
NEUS,102691,162,0.06,87471.94,78.40,17.90,(S),0.00,3.09,(S)
NIGON,102691,162,0.06,87472.00,98.77,0.00,(S),0.00,0.00,(S)
NOETHE,102691,162,0.06,87472.06,94.44,0.00,(S),0.00,(S),3.09
NOISEUX,102691,162,0.06,87472.12,97.53,0.00,(S),0.00,(S),(S)
NOLLAN,102691,162,0.06,87472.18,80.86,9.26,(S),0.00,6.17,(S)
NOREK,102691,162,0.06,87472.24,98.77,(S),0.00,(S),0.00,0.00
NUNNINK,102691,162,0.06,87472.30,91.36,0.00,(S),(S),3.09,3.70
OGILBEE,102691,162,0.06,87472.36,90.12,(S),(S),(S),3.09,(S)
OKABAYASHI,102691,162,0.06,87472.42,10.49,0.00,70.37,0.00,19.14,0.00
OLGER,102691,162,0.06,87472.48,91.36,(S),0.00,0.00,6.79,(S)
ONDRICK,102691,162,0.06,87472.55,98.77,(S),0.00,0.00,0.00,(S)
ORAVECZ,102691,162,0.06,87472.61,97.53,0.00,0.00,0.00,(S),(S)
OSES,102691,162,0.06,87472.67,16.05,(S),(S),0.00,(S),80.86
OSTRO,102691,162,0.06,87472.73,96.30,0.00,(S),0.00,(S),(S)
OTALORA,102691,162,0.06,87472.79,16.05,0.00,(S),0.00,(S),82.10
OTTERSBACH,102691,162,0.06,87472.85,97.53,0.00,(S),(S),(S),0.00
OTWORTH,102691,162,0.06,87472.91,89.51,(S),0.00,(S),(S),7.41
PACIO,102691,162,0.06,87472.97,30.25,0.00,41.36,0.00,3.09,25.31
PACYGA,102691,162,0.06,87473.03,91.98,0.00,(S),0.00,6.17,(S)
PADJEN,102691,162,0.06,87473.09,98.77,(S),0.00,0.00,0.00,(S)
PAGNANO,102691,162,0.06,87473.15,99.00,0.00,0.00,0.00,0.00,0.00
PALAD,102691,162,0.06,87473.21,6.17,(S),81.48,(S),4.32,6.17
PANOPIO,102691,162,0.06,87473.27,(S),0.00,97.53,0.00,(S),0.00
PARADELA,102691,162,0.06,87473.33,25.31,(S),22.84,(S),3.70,46.30
PARKYN,102691,162,0.06,87473.39,90.74,0.00,(S),0.00,(S),5.56
PASCENTE,102691,162,0.06,87473.45,95.06,(S),0.00,0.00,(S),3.70
PAULETTI,102691,162,0.06,87473.51,93.21,0.00,(S),0.00,(S),4.94
PAWELCZAK,102691,162,0.06,87473.57,91.98,(S),0.00,0.00,5.56,(S)
PEAVLEY,102691,162,0.06,87473.63,88.89,8.02,(S),0.00,(S),(S)
PEDA,102691,162,0.06,87473.69,69.75,(S),(S),0.00,(S),25.93
PEISSIG,102691,162,0.06,87473.75,92.59,0.00,3.70,0.00,3.70,0.00
PENHA,102691,162,0.06,87473.81,35.80,23.46,0.00,0.00,24.07,16.67
PERSZYK,102691,162,0.06,87473.87,98.77,(S),0.00,0.00,0.00,(S)
PEVERILL,102691,162,0.06,87473.93,95.68,0.00,(S),0.00,(S),(S)
PFANKUCH,102691,162,0.06,87473.99,98.77,(S),0.00,0.00,0.00,(S)
PHETSOMPHOU,102691,162,0.06,87474.05,(S),0.00,91.36,0.00,6.79,(S)
PLAYLE,102691,162,0.06,87474.11,94.44,0.00,(S),0.00,(S),(S)
POAT,102691,162,0.06,87474.17,91.36,(S),(S),0.00,3.09,4.32
POCKRANDT,102691,162,0.06,87474.23,95.68,0.00,0.00,(S),(S),(S)
POPOWICZ,102691,162,0.06,87474.29,97.53,0.00,0.00,0.00,(S),(S)
POTOKAR,102691,162,0.06,87474.35,98.15,0.00,0.00,0.00,(S),(S)
PSARAS,102691,162,0.06,87474.41,95.06,(S),(S),0.00,(S),(S)
PUDIL,102691,162,0.06,87474.47,96.30,0.00,(S),0.00,(S),(S)
PURTA,102691,162,0.06,87474.53,92.59,(S),(S),0.00,3.09,3.09
QUARTARO,102691,162,0.06,87474.59,96.91,0.00,0.00,(S),(S),(S)
QUARTON,102691,162,0.06,87474.65,96.30,(S),(S),0.00,0.00,(S)
QUATTROCIOCCHI,102691,162,0.06,87474.71,97.53,0.00,(S),0.00,(S),(S)
QUERIO,102691,162,0.06,87474.77,95.68,0.00,0.00,0.00,0.00,4.32
RABEHL,102691,162,0.06,87474.83,96.91,0.00,(S),0.00,0.00,(S)
RAJABI,102691,162,0.06,87474.89,83.95,(S),(S),0.00,8.64,4.32
RAKOSKY,102691,162,0.06,87474.95,99.38,(S),0.00,0.00,0.00,(S)
RANKS,102691,162,0.06,87475.01,83.33,12.96,0.00,(S),(S),(S)
REBHUN,102691,162,0.06,87475.07,94.44,(S),(S),0.00,0.00,4.32
REGLIN,102691,162,0.06,87475.13,87.04,10.49,0.00,0.00,(S),(S)
REMPALA,102691,162,0.06,87475.19,96.91,0.00,(S),0.00,(S),(S)
REYAS,102691,162,0.06,87475.25,10.49,(S),(S),(S),(S),85.19
RIBLEY,102691,162,0.06,87475.31,92.59,4.32,0.00,0.00,(S),(S)
RIEGNER,102691,162,0.06,87475.37,98.15,0.00,0.00,0.00,(S),(S)
RISSELL,102691,162,0.06,87475.43,96.30,(S),0.00,0.00,(S),(S)
RIZVANOVIC,102691,162,0.06,87475.49,86.42,(S),0.00,0.00,12.35,(S)
ROBRAHN,102691,162,0.06,87475.55,98.15,0.00,0.00,(S),0.00,(S)
RODEHAVER,102691,162,0.06,87475.61,98.15,0.00,0.00,(S),(S),(S)
ROJEL,102691,162,0.06,87475.67,(S),0.00,(S),(S),(S),95.06
ROSHAU,102691,162,0.06,87475.73,95.68,(S),(S),0.00,0.00,3.70
ROUTTE,102691,162,0.06,87475.79,78.40,17.90,0.00,0.00,(S),(S)
ROUW,102691,162,0.06,87475.85,94.44,0.00,(S),0.00,3.70,(S)
ROZ,102691,162,0.06,87475.91,68.52,(S),11.11,(S),4.32,13.58
ROZAKIS,102691,162,0.06,87475.97,93.21,(S),0.00,0.00,(S),6.17
RUNBERG,102691,162,0.06,87476.03,86.42,0.00,0.00,4.32,6.17,3.09
RUSLEY,102691,162,0.06,87476.09,53.70,43.83,0.00,0.00,(S),(S)
RUTHE,102691,162,0.06,87476.15,92.59,3.70,(S),(S),(S),(S)
SAAGER,102691,162,0.06,87476.21,97.53,0.00,(S),(S),(S),0.00
SAGA,102691,162,0.06,87476.27,28.40,(S),59.88,(S),4.32,5.56
SAKR,102691,162,0.06,87476.33,80.25,(S),(S),0.00,14.81,3.09
SALINO,102691,162,0.06,87476.39,86.42,0.00,3.70,0.00,3.09,6.79
SALWEI,102691,162,0.06,87476.45,98.15,(S),0.00,0.00,(S),0.00
SAMUL,102691,162,0.06,87476.51,90.74,3.70,(S),0.00,(S),3.09
SANVICENTE,102691,162,0.06,87476.57,5.56,(S),13.58,0.00,(S),79.63
SCERCY,102691,162,0.06,87476.63,95.06,4.94,0.00,0.00,0.00,0.00
SCHALLES,102691,162,0.06,87476.69,98.15,0.00,(S),(S),0.00,0.00
SCHAUFF,102691,162,0.06,87476.75,95.68,0.00,0.00,(S),0.00,(S)
SCHEVING,102691,162,0.06,87476.81,96.91,0.00,0.00,0.00,(S),(S)
SCHOENHEIT,102691,162,0.06,87476.87,98.77,(S),0.00,0.00,0.00,(S)
SECODY,102691,162,0.06,87476.93,(S),0.00,0.00,97.53,(S),(S)
SEDERBURG,102691,162,0.06,87476.99,98.15,0.00,(S),0.00,(S),0.00
SELLY,102691,162,0.06,87477.05,85.19,8.64,(S),(S),0.00,3.09
SENQUIZ,102691,162,0.06,87477.11,(S),(S),0.00,0.00,(S),97.53
SENZIG,102691,162,0.06,87477.17,96.30,(S),(S),0.00,0.00,3.09
SEPIC,102691,162,0.06,87477.23,92.59,(S),0.00,0.00,(S),5.56
SERKIN,102691,162,0.06,87477.29,96.91,0.00,(S),0.00,(S),(S)
SGUEGLIA,102691,162,0.06,87477.35,96.30,(S),(S),0.00,(S),(S)
SHAIFER,102691,162,0.06,87477.41,35.80,61.11,0.00,0.00,0.00,3.09
SHARO,102691,162,0.06,87477.47,94.44,(S),(S),0.00,(S),(S)
SHIFLER,102691,162,0.06,87477.53,97.53,0.00,(S),0.00,0.00,(S)
SHINK,102691,162,0.06,87477.59,94.44,(S),(S),0.00,(S),(S)
SIBER,102691,162,0.06,87477.65,95.06,(S),(S),0.00,(S),(S)
SIEBUHR,102691,162,0.06,87477.71,93.83,(S),(S),0.00,(S),(S)
SILACCI,102691,162,0.06,87477.77,93.83,0.00,(S),0.00,(S),4.32
SIMANTON,102691,162,0.06,87477.83,98.15,0.00,0.00,(S),(S),(S)
SIMEUS,102691,162,0.06,87477.89,(S),77.16,(S),0.00,16.67,4.94
SIONE,102691,162,0.06,87477.95,58.02,4.32,28.40,0.00,4.94,4.32
SIRLEAF,102691,162,0.06,87478.01,0.00,93.21,(S),0.00,6.17,(S)
SIROVY,102691,162,0.06,87478.07,97.53,(S),0.00,0.00,0.00,(S)
SISAY,102691,162,0.06,87478.13,4.32,83.95,6.79,(S),4.32,(S)
SIWA,102691,162,0.06,87478.19,63.58,0.00,29.63,0.00,3.70,3.09
SKILL,102691,162,0.06,87478.25,95.06,3.09,(S),0.00,0.00,(S)
SKOPP,102691,162,0.06,87478.31,98.77,0.00,(S),0.00,0.00,(S)
SKOVRON,102691,162,0.06,87478.37,96.91,0.00,(S),0.00,(S),(S)
SKRIVAN,102691,162,0.06,87478.43,96.91,0.00,(S),0.00,(S),(S)
SLONIGER,102691,162,0.06,87478.49,97.53,0.00,0.00,0.00,(S),(S)
SLONINA,102691,162,0.06,87478.55,99.38,0.00,0.00,0.00,(S),(S)
SOKEL,102691,162,0.06,87478.61,99.38,0.00,0.00,0.00,(S),(S)
SONBERG,102691,162,0.06,87478.67,97.53,0.00,(S),(S),0.00,(S)
SPINDER,102691,162,0.06,87478.73,99.38,0.00,(S),0.00,0.00,(S)
SPRIGLER,102691,162,0.06,87478.79,98.77,(S),0.00,(S),0.00,0.00
SPRUIT,102691,162,0.06,87478.85,98.15,0.00,(S),0.00,(S),(S)
STAHMANN,102691,162,0.06,87478.91,98.77,0.00,(S),0.00,0.00,(S)
STAMATOPOULOS,102691,162,0.06,87478.97,97.53,(S),0.00,0.00,(S),(S)
STAMY,102691,162,0.06,87479.03,99.00,0.00,0.00,0.00,0.00,0.00
STEALY,102691,162,0.06,87479.09,96.91,(S),0.00,0.00,0.00,(S)
STEFFA,102691,162,0.06,87479.15,97.53,(S),0.00,0.00,0.00,(S)
STELLFOX,102691,162,0.06,87479.21,97.53,0.00,0.00,(S),(S),0.00
STERWERF,102691,162,0.06,87479.27,99.38,(S),0.00,0.00,0.00,(S)
STIBER,102691,162,0.06,87479.33,92.59,0.00,(S),0.00,3.09,(S)
STINEDURF,102691,162,0.06,87479.39,97.53,0.00,0.00,(S),(S),(S)
STOTESBERY,102691,162,0.06,87479.45,93.83,0.00,(S),0.00,(S),3.09
STOWER,102691,162,0.06,87479.51,85.80,11.11,(S),0.00,0.00,(S)
STREATOR,102691,162,0.06,87479.57,85.19,12.96,0.00,(S),(S),(S)
STRUGALA,102691,162,0.06,87479.63,99.38,0.00,0.00,0.00,(S),(S)
SUPIK,102691,162,0.06,87479.69,98.15,0.00,0.00,0.00,(S),(S)
SURRAN,102691,162,0.06,87479.75,90.12,(S),0.00,0.00,(S),5.56
TAICLET,102691,162,0.06,87479.81,96.91,0.00,(S),0.00,(S),(S)
TASHCHYAN,102691,162,0.06,87479.87,91.98,(S),0.00,0.00,6.17,(S)
TASTE,102691,162,0.06,87479.93,3.70,89.51,0.00,0.00,6.79,0.00
TEPOX,102691,162,0.06,87479.99,0.00,0.00,0.00,0.00,0.00,99.00
THAKRAR,102691,162,0.06,87480.05,(S),0.00,93.21,0.00,3.70,(S)
THORNGATE,102691,162,0.06,87480.11,97.53,0.00,0.00,(S),0.00,(S)
TIEDJE,102691,162,0.06,87480.17,96.30,0.00,0.00,0.00,(S),(S)
TIGANI,102691,162,0.06,87480.23,91.36,(S),0.00,0.00,(S),4.94
TOBIASSON,102691,162,0.06,87480.29,96.30,(S),(S),0.00,0.00,3.09
TORSELL,102691,162,0.06,87480.35,87.04,12.96,0.00,0.00,0.00,0.00
TOST,102691,162,0.06,87480.41,95.06,0.00,0.00,(S),(S),3.70
TOTTER,102691,162,0.06,87480.47,95.68,(S),(S),0.00,0.00,(S)
TRESPALACIOS,102691,162,0.06,87480.53,14.20,(S),(S),0.00,0.00,84.57
TRIANTOS,102691,162,0.06,87480.59,89.51,(S),(S),0.00,5.56,3.09
TUIFUA,102691,162,0.06,87480.65,(S),0.00,84.57,0.00,13.58,(S)
TUOMEY,102691,162,0.06,87480.71,95.68,(S),(S),0.00,(S),(S)
TUSCHEN,102691,162,0.06,87480.77,98.15,0.00,0.00,0.00,(S),(S)
TUVESON,102691,162,0.06,87480.83,95.68,0.00,(S),0.00,3.09,(S)
ULIASZ,102691,162,0.06,87480.89,95.06,(S),(S),0.00,(S),(S)
UNGLAUB,102691,162,0.06,87480.95,95.06,(S),(S),0.00,0.00,4.32
UPEGUI,102691,162,0.06,87481.01,24.69,0.00,0.00,(S),(S),73.46
USSIN,102691,162,0.06,87481.07,8.02,89.51,(S),0.00,(S),(S)
VAINE,102691,162,0.06,87481.13,95.06,(S),(S),0.00,(S),(S)
VANDERHULST,102691,162,0.06,87481.19,96.91,0.00,0.00,0.00,0.00,3.09
VANDESTEEG,102691,162,0.06,87481.25,98.15,0.00,(S),0.00,0.00,(S)
VANDIEN,102691,162,0.06,87481.31,91.98,0.00,(S),0.00,(S),4.94
VANHOUTAN,102691,162,0.06,87481.37,93.21,(S),0.00,0.00,(S),4.94
VANOCKER,102691,162,0.06,87481.43,98.15,(S),0.00,0.00,(S),(S)
VANSINGEL,102691,162,0.06,87481.49,97.53,0.00,0.00,(S),(S),(S)
VATCHER,102691,162,0.06,87481.55,96.30,(S),0.00,0.00,(S),(S)
VENETTE,102691,162,0.06,87481.61,89.51,5.56,0.00,(S),4.32,(S)
VERONE,102691,162,0.06,87481.67,94.44,(S),0.00,0.00,(S),4.32
VITALO,102691,162,0.06,87481.73,93.83,0.00,(S),0.00,(S),(S)
VODDEN,102691,162,0.06,87481.79,96.91,(S),0.00,0.00,0.00,(S)
VOETBERG,102691,162,0.06,87481.85,99.00,0.00,0.00,0.00,0.00,0.00
VOLRATH,102691,162,0.06,87481.91,97.53,0.00,(S),0.00,(S),0.00
VORNHOLT,102691,162,0.06,87481.97,95.68,(S),0.00,0.00,(S),3.09
VOSKANIAN,102691,162,0.06,87482.03,90.74,(S),0.00,0.00,8.64,(S)
VULGAMOTT,102691,162,0.06,87482.09,98.15,0.00,(S),0.00,(S),0.00
WAGNOR,102691,162,0.06,87482.15,87.04,7.41,(S),(S),(S),(S)
WALDHEIM,102691,162,0.06,87482.21,90.12,(S),4.32,0.00,(S),4.94
WALLSMITH,102691,162,0.06,87482.27,95.06,(S),0.00,0.00,(S),3.09
WALSCH,102691,162,0.06,87482.33,98.15,(S),0.00,0.00,(S),0.00
WARCUP,102691,162,0.06,87482.39,97.53,(S),(S),0.00,(S),0.00
WASELESKI,102691,162,0.06,87482.45,98.15,0.00,(S),(S),(S),0.00
WEDNER,102691,162,0.06,87482.51,71.60,21.60,0.00,5.56,(S),(S)
WEIDENAAR,102691,162,0.06,87482.57,99.38,0.00,0.00,0.00,(S),(S)
WEIGLER,102691,162,0.06,87482.63,98.77,0.00,(S),0.00,(S),0.00
WEISBLATT,102691,162,0.06,87482.69,99.00,0.00,0.00,0.00,0.00,0.00
WERBA,102691,162,0.06,87482.75,93.21,0.00,(S),(S),0.00,3.70
WIBEL,102691,162,0.06,87482.81,96.91,0.00,(S),0.00,(S),(S)
WICHSER,102691,162,0.06,87482.87,98.15,0.00,0.00,0.00,(S),(S)
WIERSCHKE,102691,162,0.06,87482.93,99.38,0.00,0.00,0.00,(S),(S)
WIESEMAN,102691,162,0.06,87482.99,94.44,0.00,0.00,(S),(S),(S)
WINTHEISER,102691,162,0.06,87483.05,94.44,(S),(S),0.00,0.00,(S)
WISSMILLER,102691,162,0.06,87483.11,98.77,(S),0.00,0.00,0.00,(S)
WITTLIFF,102691,162,0.06,87483.17,96.30,(S),0.00,3.09,0.00,(S)
WORMELY,102691,162,0.06,87483.23,(S),93.83,0.00,0.00,(S),(S)
WROCKLAGE,102691,162,0.06,87483.29,96.30,(S),(S),0.00,0.00,3.09
YANOK,102691,162,0.06,87483.35,95.68,(S),0.00,0.00,(S),0.00
YEINGST,102691,162,0.06,87483.41,99.38,0.00,(S),0.00,0.00,(S)
YNOSTROSA,102691,162,0.06,87483.47,6.79,0.00,(S),(S),0.00,90.74
ZADNIK,102691,162,0.06,87483.53,99.00,0.00,0.00,0.00,0.00,0.00
ZAGO,102691,162,0.06,87483.59,83.95,(S),(S),0.00,3.70,11.11
ZAMMUTO,102691,162,0.06,87483.65,98.77,0.00,0.00,0.00,(S),(S)
ZENKE,102691,162,0.06,87483.71,96.30,(S),3.09,0.00,0.00,(S)
ZESCH,102691,162,0.06,87483.77,98.77,0.00,(S),0.00,0.00,(S)
ZIM,102691,162,0.06,87483.83,83.33,(S),10.49,0.00,(S),(S)
ZOLPER,102691,162,0.06,87483.90,98.15,(S),0.00,0.00,0.00,(S)
ZUCAL,102691,162,0.06,87483.96,91.98,0.00,0.00,0.00,3.09,4.94
ZUECH,102691,162,0.06,87484.02,96.91,0.00,0.00,0.00,(S),(S)
ABBOTTS,103193,161,0.06,87484.07,96.27,(S),(S),(S),(S),(S)
ABDULLATIF,103193,161,0.06,87484.13,30.43,32.30,10.56,(S),21.74,(S)
ACHMAN,103193,161,0.06,87484.19,97.52,(S),0.00,(S),0.00,0.00
ACS,103193,161,0.06,87484.25,92.55,(S),0.00,0.00,(S),6.21
ADAMEZ,103193,161,0.06,87484.31,17.39,(S),0.00,0.00,(S),80.75
AFFLITTO,103193,161,0.06,87484.37,94.41,(S),(S),0.00,0.00,4.35
AGBOOLA,103193,161,0.06,87484.43,0.00,96.27,0.00,0.00,(S),(S)
ALLRIDGE,103193,161,0.06,87484.49,59.01,31.06,(S),0.00,8.70,(S)
ALTOMONTE,103193,161,0.06,87484.55,93.79,0.00,(S),0.00,(S),3.73
AMERAL,103193,161,0.06,87484.61,83.85,(S),(S),(S),4.97,7.45
AMRANI,103193,161,0.06,87484.67,88.20,(S),(S),0.00,8.70,(S)
ANGLEBRANDT,103193,161,0.06,87484.73,98.76,0.00,0.00,(S),0.00,(S)
ANUNCIACION,103193,161,0.06,87484.79,(S),0.00,91.93,0.00,(S),5.59
ARANIVA,103193,161,0.06,87484.85,3.73,0.00,0.00,0.00,0.00,96.27
ARCURE,103193,161,0.06,87484.91,94.41,(S),0.00,0.00,(S),3.11
ARDILLO,103193,161,0.06,87484.97,93.17,0.00,(S),0.00,3.73,(S)
ARMKNECHT,103193,161,0.06,87485.03,98.76,0.00,(S),0.00,0.00,(S)
ARVESON,103193,161,0.06,87485.09,95.03,(S),(S),(S),(S),0.00
AULWES,103193,161,0.06,87485.15,96.89,0.00,(S),0.00,(S),0.00
AUSBERRY,103193,161,0.06,87485.21,(S),98.14,0.00,0.00,(S),0.00
AVRA,103193,161,0.06,87485.27,99.38,0.00,0.00,(S),0.00,(S)
AXMACHER,103193,161,0.06,87485.33,97.52,(S),0.00,0.00,0.00,(S)
AYES,103193,161,0.06,87485.39,38.51,9.94,3.73,(S),(S),45.34
BACCHETTI,103193,161,0.06,87485.45,97.52,0.00,0.00,0.00,(S),(S)
BADING,103193,161,0.06,87485.51,99.00,0.00,0.00,0.00,0.00,0.00
BAGROWSKI,103193,161,0.06,87485.57,94.41,(S),(S),0.00,(S),(S)
BAHLE,103193,161,0.06,87485.63,88.82,4.35,3.73,0.00,(S),(S)
BAHRET,103193,161,0.06,87485.69,93.79,(S),0.00,0.00,5.59,(S)
BAIARDI,103193,161,0.06,87485.75,89.44,(S),(S),0.00,0.00,9.32
BALMASEDA,103193,161,0.06,87485.81,9.94,(S),12.42,0.00,(S),77.02
BEACHEY,103193,161,0.06,87485.87,94.41,(S),0.00,(S),0.00,(S)
BEBERMEYER,103193,161,0.06,87485.92,99.38,0.00,0.00,0.00,(S),(S)
BELLENDIR,103193,161,0.06,87485.98,95.65,0.00,(S),0.00,3.11,(S)
BELLUARDO,103193,161,0.06,87486.04,99.38,0.00,0.00,0.00,(S),(S)
BENEK,103193,161,0.06,87486.10,99.00,0.00,0.00,0.00,0.00,0.00
BETTEZ,103193,161,0.06,87486.16,95.65,0.00,(S),0.00,(S),(S)
BICKNER,103193,161,0.06,87486.22,93.79,(S),(S),0.00,3.11,0.00
BIENERT,103193,161,0.06,87486.28,98.76,0.00,(S),0.00,0.00,(S)
BIGENHO,103193,161,0.06,87486.34,96.89,(S),(S),0.00,(S),0.00
BIKOWSKI,103193,161,0.06,87486.40,99.38,(S),0.00,0.00,0.00,(S)
BIMBER,103193,161,0.06,87486.46,97.52,(S),(S),0.00,(S),0.00
BLACKSTEN,103193,161,0.06,87486.52,95.03,(S),(S),0.00,0.00,4.35
BLACKWOLF,103193,161,0.06,87486.58,9.32,0.00,(S),86.34,3.73,(S)
BLANZ,103193,161,0.06,87486.64,96.27,(S),(S),0.00,0.00,3.11
BOECHLER,103193,161,0.06,87486.70,98.14,0.00,0.00,0.00,(S),(S)
BOHNKE,103193,161,0.06,87486.76,99.38,0.00,0.00,0.00,(S),(S)
BONAHOOM,103193,161,0.06,87486.82,95.65,(S),0.00,0.00,(S),3.11
BONASSO,103193,161,0.06,87486.88,96.27,0.00,0.00,0.00,3.73,0.00
BORKOVEC,103193,161,0.06,87486.94,99.00,0.00,0.00,0.00,0.00,0.00
BORUS,103193,161,0.06,87487.00,89.44,3.11,0.00,0.00,3.73,3.73
BOTCHWAY,103193,161,0.06,87487.06,(S),92.55,(S),0.00,4.97,0.00
BOUSHEY,103193,161,0.06,87487.12,97.52,0.00,0.00,0.00,(S),(S)
BOUWER,103193,161,0.06,87487.18,95.03,0.00,(S),0.00,3.11,(S)
BOVIO,103193,161,0.06,87487.24,93.79,(S),0.00,0.00,(S),5.59
BRAACK,103193,161,0.06,87487.30,94.41,(S),0.00,0.00,(S),3.73
BRAYMILLER,103193,161,0.06,87487.36,96.89,0.00,0.00,0.00,(S),(S)
BRIMFIELD,103193,161,0.06,87487.42,35.40,62.11,0.00,0.00,(S),(S)
BRIZARD,103193,161,0.06,87487.48,40.37,44.72,0.00,0.00,10.56,4.35
BRUELL,103193,161,0.06,87487.54,85.71,11.80,(S),0.00,(S),(S)
BUDACH,103193,161,0.06,87487.60,93.79,(S),0.00,0.00,(S),4.97
BUFE,103193,161,0.06,87487.66,99.38,0.00,0.00,0.00,(S),(S)
BULE,103193,161,0.06,87487.72,63.98,26.09,3.73,(S),(S),(S)
BUMMER,103193,161,0.06,87487.78,98.76,(S),0.00,0.00,0.00,(S)
BURIS,103193,161,0.06,87487.83,59.63,32.92,0.00,(S),(S),3.73
BURMANN,103193,161,0.06,87487.89,98.76,(S),0.00,0.00,0.00,(S)
BUSECK,103193,161,0.06,87487.95,98.14,0.00,0.00,0.00,(S),(S)
BUSILLO,103193,161,0.06,87488.01,96.89,0.00,(S),0.00,(S),(S)
BUY,103193,161,0.06,87488.07,54.66,9.32,31.06,(S),(S),(S)
BYGRAVE,103193,161,0.06,87488.13,31.68,59.63,0.00,(S),4.97,(S)
CABATU,103193,161,0.06,87488.19,(S),(S),79.50,0.00,12.42,6.21
CANISALES,103193,161,0.06,87488.25,7.45,0.00,0.00,(S),(S),88.20
CAOILI,103193,161,0.06,87488.31,6.83,(S),77.64,(S),10.56,3.73
CARVETH,103193,161,0.06,87488.37,95.03,0.00,(S),0.00,(S),(S)
CASTELLS,103193,161,0.06,87488.43,27.33,(S),(S),0.00,(S),68.94
CATAGNUS,103193,161,0.06,87488.49,97.52,0.00,0.00,0.00,(S),(S)
CATHERALL,103193,161,0.06,87488.55,95.65,0.00,0.00,(S),(S),3.11
CERWIN,103193,161,0.06,87488.61,97.52,0.00,(S),0.00,0.00,(S)
CETTI,103193,161,0.06,87488.67,96.27,(S),0.00,0.00,(S),3.11
CHALA,103193,161,0.06,87488.73,32.30,6.83,(S),0.00,(S),58.39
CHASINGHAWK,103193,161,0.06,87488.79,(S),0.00,0.00,95.03,(S),3.73
CHAVDA,103193,161,0.06,87488.85,(S),0.00,96.27,0.00,(S),0.00
CHIPPEWA,103193,161,0.06,87488.91,15.53,0.00,0.00,75.78,3.73,4.97
CHMIELECKI,103193,161,0.06,87488.97,93.79,0.00,(S),0.00,3.11,(S)
CHRIN,103193,161,0.06,87489.03,70.19,(S),24.84,0.00,(S),4.35
CIENEGA,103193,161,0.06,87489.09,11.18,(S),0.00,0.00,(S),88.20
CIGNARELLA,103193,161,0.06,87489.15,97.52,0.00,(S),0.00,0.00,(S)
CLAVON,103193,161,0.06,87489.21,(S),93.79,(S),(S),(S),(S)
