name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
GRIMSRUD,62236,301,0.11,84168.50,97.34,(S),(S),(S),(S),(S)
GROENKE,62236,301,0.11,84168.61,93.36,0.00,0.00,(S),(S),4.65
GUDAITIS,62236,301,0.11,84168.72,95.02,(S),(S),0.00,1.99,1.99
HALSEMA,62236,301,0.11,84168.84,94.35,0.00,(S),(S),1.66,2.66
HEEKIN,62236,301,0.11,84168.95,98.67,(S),(S),0.00,(S),(S)
HELFERT,62236,301,0.11,84169.06,98.34,0.00,(S),0.00,0.00,(S)
HELLWEGE,62236,301,0.11,84169.17,98.34,0.00,0.00,0.00,1.66,0.00
HENGESBACH,62236,301,0.11,84169.28,99.34,(S),0.00,0.00,0.00,(S)
HEUTON,62236,301,0.11,84169.39,99.67,0.00,(S),0.00,0.00,(S)
HIRKO,62236,301,0.11,84169.50,98.67,0.00,(S),0.00,(S),0.00
HODOR,62236,301,0.11,84169.62,92.69,4.98,(S),0.00,(S),(S)
HOSTEEN,62236,301,0.11,84169.73,(S),(S),0.00,96.35,1.66,(S)
HOYMAN,62236,301,0.11,84169.84,96.35,(S),1.66,0.00,(S),1.66
HUDGEONS,62236,301,0.11,84169.95,95.68,(S),(S),0.00,(S),2.66
HYZER,62236,301,0.11,84170.06,97.34,0.00,(S),0.00,(S),(S)
KAUBLE,62236,301,0.11,84170.17,95.68,(S),1.99,0.00,(S),(S)
KENO,62236,301,0.11,84170.29,44.85,45.18,1.66,2.66,2.99,2.66
KIEBLER,62236,301,0.11,84170.40,96.35,(S),0.00,0.00,(S),2.66
KIMANI,62236,301,0.11,84170.51,1.99,88.04,(S),0.00,7.64,(S)
KLAUBER,62236,301,0.11,84170.62,98.67,0.00,(S),0.00,(S),(S)
KNAPEK,62236,301,0.11,84170.73,99.67,0.00,0.00,(S),0.00,(S)
KOMINEK,62236,301,0.11,84170.84,98.01,(S),(S),0.00,0.00,1.66
KRENZKE,62236,301,0.11,84170.96,94.02,0.00,(S),1.99,(S),2.33
KRIEL,62236,301,0.11,84171.07,99.00,0.00,0.00,(S),(S),0.00
KUNEY,62236,301,0.11,84171.18,97.67,0.00,(S),(S),(S),(S)
KUZMENKO,62236,301,0.11,84171.29,94.68,0.00,0.00,0.00,5.32,0.00
LAPOLE,62236,301,0.11,84171.40,97.67,(S),(S),0.00,(S),0.00
LASHINSKY,62236,301,0.11,84171.51,97.67,(S),0.00,0.00,(S),1.66
LAVIOLA,62236,301,0.11,84171.62,94.35,(S),(S),(S),(S),4.32
LEDDA,62236,301,0.11,84171.74,50.17,0.00,40.86,0.00,4.65,4.32
LEVENTIS,62236,301,0.11,84171.85,96.68,0.00,(S),0.00,(S),(S)
LEXA,62236,301,0.11,84171.96,96.68,(S),(S),0.00,(S),(S)
LEZON,62236,301,0.11,84172.07,95.02,(S),(S),0.00,2.99,1.66
LINGNER,62236,301,0.11,84172.18,96.68,0.00,(S),0.00,(S),2.66
LINMAN,62236,301,0.11,84172.29,98.01,(S),(S),0.00,(S),(S)
LOFINK,62236,301,0.11,84172.41,94.35,0.00,(S),(S),1.99,2.33
LOURA,62236,301,0.11,84172.52,88.04,0.00,(S),(S),4.32,6.64
MACARTNEY,62236,301,0.11,84172.63,92.36,1.99,(S),(S),3.32,(S)
MAINI,62236,301,0.11,84172.74,60.13,(S),33.22,0.00,5.65,(S)
MAISE,62236,301,0.11,84172.85,78.07,20.27,0.00,0.00,(S),(S)
MAKOVSKY,62236,301,0.11,84172.96,96.68,0.00,(S),0.00,2.66,(S)
MARCINOWSKI,62236,301,0.11,84173.08,94.68,(S),(S),0.00,1.66,2.99
MCCRERY,62236,301,0.11,84173.19,91.36,1.99,1.99,(S),(S),2.33
MCDERMED,62236,301,0.11,84173.30,94.02,(S),0.00,(S),2.33,3.32
MCSHARRY,62236,301,0.11,84173.41,95.35,(S),(S),0.00,1.99,1.99
MENKES,62236,301,0.11,84173.52,96.68,0.00,(S),0.00,(S),(S)
MENTION,62236,301,0.11,84173.63,6.64,90.37,(S),0.00,1.99,(S)
MESICH,62236,301,0.11,84173.74,98.67,0.00,(S),0.00,(S),(S)
MINN,62236,301,0.11,84173.86,31.56,3.32,58.14,(S),4.65,(S)
MORGANELLI,62236,301,0.11,84173.97,98.67,0.00,(S),0.00,(S),(S)
MUNGOVAN,62236,301,0.11,84174.08,97.01,0.00,(S),0.00,(S),(S)
MURGO,62236,301,0.11,84174.19,75.75,(S),(S),0.00,0.00,23.26
MUSER,62236,301,0.11,84174.30,96.35,(S),(S),0.00,(S),1.66
NANKERVIS,62236,301,0.11,84174.41,95.35,0.00,(S),(S),(S),2.66
ODDI,62236,301,0.11,84174.53,97.34,(S),(S),0.00,0.00,(S)
OEHLKE,62236,301,0.11,84174.64,98.34,0.00,(S),0.00,0.00,(S)
OGDON,62236,301,0.11,84174.75,87.71,(S),(S),5.32,3.99,1.99
PADLO,62236,301,0.11,84174.86,95.68,0.00,0.00,(S),(S),2.66
PALISOC,62236,301,0.11,84174.97,7.31,0.00,85.05,0.00,5.65,1.99
PASSI,62236,301,0.11,84175.08,58.80,(S),31.56,(S),5.32,2.33
PEARE,62236,301,0.11,84175.20,93.02,2.66,(S),0.00,3.32,(S)
PERK,62236,301,0.11,84175.31,90.70,3.32,2.66,(S),1.66,(S)
POMAVILLE,62236,301,0.11,84175.42,98.01,0.00,(S),0.00,(S),(S)
PRAH,62236,301,0.11,84175.53,83.72,12.62,(S),0.00,1.66,(S)
PUDERBAUGH,62236,301,0.11,84175.64,97.01,(S),1.66,0.00,0.00,(S)
PUHR,62236,301,0.11,84175.75,98.67,0.00,(S),0.00,(S),0.00
PUMILIA,62236,301,0.11,84175.86,97.34,0.00,(S),0.00,(S),1.66
RADANT,62236,301,0.11,84175.98,98.01,(S),(S),0.00,(S),0.00
RAFFENSBERGER,62236,301,0.11,84176.09,99.00,0.00,(S),0.00,0.00,(S)
RAMPULLA,62236,301,0.11,84176.20,96.01,(S),0.00,0.00,(S),2.99
RAMRATTAN,62236,301,0.11,84176.31,(S),15.28,34.88,(S),41.53,4.98
RELIHAN,62236,301,0.11,84176.42,95.35,(S),(S),0.00,(S),3.32
RENBERG,62236,301,0.11,84176.53,96.35,0.00,0.00,(S),(S),1.99
RENSEL,62236,301,0.11,84176.65,96.68,(S),0.00,(S),(S),(S)
RETTA,62236,301,0.11,84176.76,34.55,26.91,(S),(S),2.66,34.55
RIZZOTTI,62236,301,0.11,84176.87,97.67,0.00,0.00,0.00,(S),(S)
RODGERSON,62236,301,0.11,84176.98,96.68,(S),0.00,0.00,(S),1.99
ROOKEY,62236,301,0.11,84177.09,97.67,(S),0.00,0.00,(S),(S)
ROTTA,62236,301,0.11,84177.20,92.69,0.00,(S),(S),2.66,3.32
SAAH,62236,301,0.11,84177.32,76.41,10.96,6.31,(S),5.32,(S)
SATCHWELL,62236,301,0.11,84177.43,81.40,12.96,0.00,0.00,3.32,2.33
SAUNDERSON,62236,301,0.11,84177.54,77.41,15.95,0.00,(S),(S),4.98
SCHUBEL,62236,301,0.11,84177.65,97.34,(S),(S),(S),0.00,(S)
SCHWALENBERG,62236,301,0.11,84177.76,93.36,(S),1.99,(S),1.66,2.66
SCHWALLIE,62236,301,0.11,84177.87,96.68,0.00,(S),0.00,1.66,(S)
SECKER,62236,301,0.11,84177.98,94.68,(S),(S),0.00,2.33,(S)
SHADWELL,62236,301,0.11,84178.10,91.69,(S),(S),0.00,2.99,3.99
SHAPLAND,62236,301,0.11,84178.21,95.68,(S),(S),0.00,(S),1.99
SIEFKE,62236,301,0.11,84178.32,97.34,0.00,(S),0.00,(S),(S)
SKAHAN,62236,301,0.11,84178.43,90.70,0.00,(S),5.98,1.99,(S)
SLOBODNIK,62236,301,0.11,84178.54,97.01,(S),0.00,0.00,(S),1.99
SMIRL,62236,301,0.11,84178.65,95.68,(S),(S),0.00,(S),(S)
SOBUS,62236,301,0.11,84178.77,96.68,0.00,(S),0.00,(S),(S)
SOLOFF,62236,301,0.11,84178.88,99.00,(S),0.00,0.00,0.00,(S)
SOTOS,62236,301,0.11,84178.99,74.09,(S),0.00,0.00,(S),24.25
SPANEL,62236,301,0.11,84179.10,97.34,(S),(S),0.00,(S),(S)
SPIELBERGER,62236,301,0.11,84179.21,94.68,0.00,(S),(S),(S),2.99
STRAMA,62236,301,0.11,84179.32,97.34,0.00,(S),0.00,(S),1.99
STRANTZ,62236,301,0.11,84179.44,96.01,0.00,(S),(S),1.66,(S)
TAVEL,62236,301,0.11,84179.55,84.39,1.99,0.00,0.00,0.00,13.62
TRACHTMAN,62236,301,0.11,84179.66,95.02,(S),(S),(S),(S),2.33
TRATHEN,62236,301,0.11,84179.77,97.01,(S),0.00,0.00,(S),1.99
UMFRESS,62236,301,0.11,84179.88,99.00,0.00,0.00,(S),0.00,(S)
UNKEL,62236,301,0.11,84179.99,99.67,(S),0.00,0.00,0.00,(S)
UVEGES,62236,301,0.11,84180.10,98.67,0.00,0.00,(S),0.00,(S)
VANDERBURGH,62236,301,0.11,84180.22,92.36,3.32,(S),(S),1.99,1.99
WELBAUM,62236,301,0.11,84180.33,96.01,(S),(S),0.00,1.99,(S)
YOCK,62236,301,0.11,84180.44,89.70,0.00,3.99,0.00,2.66,3.65
YZQUIERDO,62236,301,0.11,84180.55,16.28,(S),(S),0.00,0.00,83.39
ZOGRAFOS,62236,301,0.11,84180.66,94.68,0.00,(S),0.00,3.32,(S)
ZUEGE,62236,301,0.11,84180.77,98.67,0.00,(S),0.00,0.00,(S)
AFFLERBACH,62396,300,0.11,84180.89,97.33,(S),(S),0.00,(S),1.67
AFSHARI,62396,300,0.11,84181.00,83.00,(S),4.33,(S),8.00,4.33
ALVARA,62396,300,0.11,84181.11,6.67,(S),1.67,(S),(S),89.00
AMOAH,62396,300,0.11,84181.22,1.67,93.67,(S),0.00,3.67,(S)
ARCHACKI,62396,300,0.11,84181.33,98.33,0.00,0.00,0.00,(S),(S)
ARRINDELL,62396,300,0.11,84181.44,5.00,61.00,(S),(S),6.00,27.33
ASHKENAZI,62396,300,0.11,84181.55,86.00,0.00,(S),(S),10.33,2.33
ASTWOOD,62396,300,0.11,84181.66,28.67,49.00,(S),(S),4.00,18.00
ATANACIO,62396,300,0.11,84181.77,6.67,(S),31.33,(S),0.00,61.67
ATHY,62396,300,0.11,84181.89,80.67,16.33,(S),0.00,(S),(S)
BARBEN,62396,300,0.11,84182.00,93.33,2.67,(S),(S),(S),2.67
BASSANI,62396,300,0.11,84182.11,96.67,(S),(S),0.00,1.67,(S)
BESSANT,62396,300,0.11,84182.22,51.00,44.33,(S),(S),2.00,2.33
BIRKE,62396,300,0.11,84182.33,95.00,3.33,(S),0.00,(S),0.00
BLAESER,62396,300,0.11,84182.44,98.00,0.00,0.00,(S),(S),(S)
BOURGUIGNON,62396,300,0.11,84182.55,82.67,8.67,(S),(S),3.67,4.67
BRODIGAN,62396,300,0.11,84182.66,95.33,0.00,(S),2.33,(S),1.67
BUYCK,62396,300,0.11,84182.78,65.00,33.67,0.00,0.00,(S),(S)
CAVATAIO,62396,300,0.11,84182.89,95.67,0.00,(S),0.00,(S),2.33
CENTEIO,62396,300,0.11,84183.00,15.00,19.00,(S),(S),59.67,4.33
CHADBURN,62396,300,0.11,84183.11,96.00,(S),(S),0.00,(S),(S)
CHMELIK,62396,300,0.11,84183.22,96.00,2.33,0.00,0.00,(S),(S)
CHRISTIANI,62396,300,0.11,84183.33,73.33,21.67,(S),0.00,(S),4.67
COITO,62396,300,0.11,84183.44,79.00,(S),2.33,(S),16.00,2.00
COMB,62396,300,0.11,84183.55,72.67,20.67,(S),3.67,(S),2.33
CUVA,62396,300,0.11,84183.67,92.33,0.00,(S),0.00,(S),5.33
CZARNOWSKI,62396,300,0.11,84183.78,98.00,(S),(S),0.00,(S),(S)
DEADRICK,62396,300,0.11,84183.89,77.00,20.00,(S),(S),(S),(S)
DECOURCEY,62396,300,0.11,84184.00,89.67,6.00,(S),(S),(S),2.00
DELATORE,62396,300,0.11,84184.11,44.33,0.00,(S),0.00,(S),54.33
DELMURO,62396,300,0.11,84184.22,13.00,0.00,0.00,(S),(S),86.00
DESPIRITO,62396,300,0.11,84184.33,98.00,0.00,0.00,0.00,0.00,2.00
DOCKUM,62396,300,0.11,84184.44,93.67,(S),(S),0.00,(S),3.67
DYBDAHL,62396,300,0.11,84184.56,89.67,0.00,(S),6.00,3.00,(S)
EBNET,62396,300,0.11,84184.67,97.67,(S),(S),0.00,(S),0.00
ELLICKSON,62396,300,0.11,84184.78,96.33,(S),(S),0.00,(S),2.33
EULL,62396,300,0.11,84184.89,98.00,(S),0.00,(S),(S),0.00
FARLEIGH,62396,300,0.11,84185.00,96.33,0.00,0.00,(S),1.67,(S)
FEFFER,62396,300,0.11,84185.11,94.67,(S),(S),0.00,2.33,1.67
FITZKE,62396,300,0.11,84185.22,96.67,0.00,(S),0.00,(S),1.67
FLEISCHAUER,62396,300,0.11,84185.33,97.33,0.00,(S),0.00,(S),2.00
FORNSHELL,62396,300,0.11,84185.44,98.67,(S),0.00,0.00,(S),(S)
GI,62396,300,0.11,84185.56,21.67,8.00,61.00,0.00,1.67,7.67
GIECK,62396,300,0.11,84185.67,98.67,0.00,0.00,0.00,(S),(S)
GIRONE,62396,300,0.11,84185.78,90.00,(S),(S),0.00,2.33,7.33
GLADIN,62396,300,0.11,84185.89,81.67,(S),(S),0.00,(S),16.67
GLAROS,62396,300,0.11,84186.00,96.00,(S),0.00,0.00,(S),3.67
GLOS,62396,300,0.11,84186.11,95.33,0.00,1.67,(S),2.00,(S)
GOGUE,62396,300,0.11,84186.22,29.33,(S),49.67,(S),9.67,9.33
GOLF,62396,300,0.11,84186.33,68.33,24.00,(S),(S),2.33,3.67
GOLLINGER,62396,300,0.11,84186.45,95.33,(S),(S),0.00,1.67,2.33
GOODISON,62396,300,0.11,84186.56,77.00,16.33,0.00,0.00,5.00,1.67
GREENHOE,62396,300,0.11,84186.67,97.67,0.00,(S),(S),(S),(S)
GREUNKE,62396,300,0.11,84186.78,97.33,0.00,(S),0.00,(S),1.67
GRISEZ,62396,300,0.11,84186.89,97.33,(S),0.00,0.00,(S),2.33
GRUSE,62396,300,0.11,84187.00,92.33,2.00,(S),1.67,(S),3.33
GYGER,62396,300,0.11,84187.11,94.33,(S),0.00,0.00,(S),4.33
HANSING,62396,300,0.11,84187.22,97.67,(S),(S),0.00,(S),0.00
HARES,62396,300,0.11,84187.34,85.33,5.00,0.00,0.00,4.67,5.00
HARISON,62396,300,0.11,84187.45,63.33,32.00,(S),(S),2.00,1.67
HERLACHE,62396,300,0.11,84187.56,99.33,(S),0.00,0.00,0.00,(S)
HIPKE,62396,300,0.11,84187.67,97.67,0.00,(S),(S),(S),(S)
HITESMAN,62396,300,0.11,84187.78,96.00,0.00,0.00,(S),(S),2.67
HOJNOWSKI,62396,300,0.11,84187.89,99.00,0.00,0.00,0.00,(S),(S)
HOLTHOUSE,62396,300,0.11,84188.00,97.67,0.00,(S),0.00,(S),(S)
HRABOVSKY,62396,300,0.11,84188.11,98.67,(S),0.00,0.00,(S),0.00
IHLENFELDT,62396,300,0.11,84188.23,99.33,0.00,0.00,(S),0.00,(S)
ILACQUA,62396,300,0.11,84188.34,94.33,2.00,0.00,(S),(S),2.33
ISKE,62396,300,0.11,84188.45,96.33,(S),(S),0.00,(S),(S)
JADIN,62396,300,0.11,84188.56,98.33,(S),0.00,0.00,(S),(S)
JANISE,62396,300,0.11,84188.67,86.33,9.33,(S),3.67,0.00,(S)
KAMINSKAS,62396,300,0.11,84188.78,98.67,(S),0.00,(S),0.00,(S)
KAMPMAN,62396,300,0.11,84188.89,95.33,(S),(S),(S),0.00,1.67
KANNING,62396,300,0.11,84189.00,97.67,0.00,0.00,(S),(S),(S)
KASTOR,62396,300,0.11,84189.11,98.33,0.00,(S),0.00,(S),(S)
KATTA,62396,300,0.11,84189.23,25.67,3.00,66.00,(S),4.67,(S)
KEBER,62396,300,0.11,84189.34,98.00,(S),(S),(S),(S),0.00
KEER,62396,300,0.11,84189.45,88.00,5.00,2.33,(S),(S),3.00
KEIGHTLEY,62396,300,0.11,84189.56,94.33,(S),(S),0.00,3.33,(S)
KENASTON,62396,300,0.11,84189.67,95.00,0.00,(S),(S),(S),2.00
KIERCE,62396,300,0.11,84189.78,87.33,10.00,(S),0.00,(S),(S)
KIETA,62396,300,0.11,84189.89,87.00,10.67,(S),0.00,(S),0.00
KIVISTO,62396,300,0.11,84190.00,97.00,0.00,0.00,(S),(S),(S)
KLEISER,62396,300,0.11,84190.12,97.67,0.00,0.00,(S),1.67,(S)
KORANDO,62396,300,0.11,84190.23,96.00,2.33,0.00,0.00,(S),(S)
KORPAL,62396,300,0.11,84190.34,96.00,0.00,3.33,0.00,(S),(S)
KOTERBA,62396,300,0.11,84190.45,98.33,0.00,0.00,(S),(S),(S)
KRESSLEY,62396,300,0.11,84190.56,97.00,(S),(S),(S),(S),1.67
KROCKER,62396,300,0.11,84190.67,98.00,(S),0.00,0.00,(S),(S)
KUNIK,62396,300,0.11,84190.78,96.67,0.00,0.00,(S),(S),1.67
LAMARK,62396,300,0.11,84190.89,63.33,33.00,(S),0.00,(S),2.33
LANGIN,62396,300,0.11,84191.01,95.33,1.67,(S),0.00,2.00,(S)
LASSERE,62396,300,0.11,84191.12,79.00,18.33,(S),0.00,2.33,(S)
LAZORE,62396,300,0.11,84191.23,37.67,0.00,0.00,53.67,5.67,3.00
LEVE,62396,300,0.11,84191.34,94.33,2.33,(S),0.00,(S),2.00
LIEVANO,62396,300,0.11,84191.45,14.33,0.00,0.00,0.00,0.00,85.67
LLAGUNO,62396,300,0.11,84191.56,4.00,(S),31.00,0.00,(S),63.67
LOBLEY,62396,300,0.11,84191.67,74.67,21.00,(S),(S),2.00,2.00
LOUDY,62396,300,0.11,84191.78,92.00,(S),(S),(S),(S),5.33
LUTFI,62396,300,0.11,84191.89,63.33,6.67,3.33,0.00,23.33,3.33
MACVICAR,62396,300,0.11,84192.01,96.00,(S),(S),0.00,(S),2.67
MAHARREY,62396,300,0.11,84192.12,99.33,0.00,0.00,(S),(S),0.00
MALAFRONTE,62396,300,0.11,84192.23,98.33,0.00,0.00,0.00,(S),(S)
MANELLA,62396,300,0.11,84192.34,94.67,0.00,(S),0.00,(S),3.67
MANWILL,62396,300,0.11,84192.45,91.67,0.00,0.00,(S),(S),6.67
MARCHESCHI,62396,300,0.11,84192.56,98.67,0.00,(S),0.00,(S),(S)
MARELLI,62396,300,0.11,84192.67,96.00,0.00,(S),0.00,(S),2.33
MASKA,62396,300,0.11,84192.78,93.67,2.00,(S),2.00,(S),1.67
MAZZARESE,62396,300,0.11,84192.90,95.33,0.00,0.00,0.00,0.00,4.67
MCANENY,62396,300,0.11,84193.01,96.33,0.00,(S),0.00,(S),1.67
MEINHOLD,62396,300,0.11,84193.12,94.00,1.67,(S),(S),(S),1.67
MIZERA,62396,300,0.11,84193.23,95.33,(S),(S),0.00,1.67,1.67
MLYNARSKI,62396,300,0.11,84193.34,99.00,0.00,0.00,0.00,(S),(S)
MOSTOLLER,62396,300,0.11,84193.45,99.00,0.00,0.00,0.00,0.00,0.00
MUSTIAN,62396,300,0.11,84193.56,96.00,0.00,(S),0.00,(S),1.67
NAAR,62396,300,0.11,84193.67,55.00,22.00,(S),(S),2.33,20.33
NIHILL,62396,300,0.11,84193.79,97.67,0.00,(S),0.00,1.67,(S)
OLIVIO,62396,300,0.11,84193.90,66.67,2.67,(S),(S),2.67,27.33
ORDNER,62396,300,0.11,84194.01,99.00,(S),0.00,0.00,0.00,(S)
PALLANES,62396,300,0.11,84194.12,8.00,(S),(S),2.00,(S),88.33
PANOSIAN,62396,300,0.11,84194.23,89.33,0.00,(S),0.00,9.00,(S)
PAPIA,62396,300,0.11,84194.34,85.67,(S),2.33,(S),2.00,9.67
PETTAY,62396,300,0.11,84194.45,94.33,2.67,(S),0.00,(S),2.67
PIEDMONT,62396,300,0.11,84194.56,96.67,(S),(S),0.00,(S),1.67
PIERREPAUL,62396,300,0.11,84194.68,(S),94.00,(S),0.00,3.67,1.67
PLOURD,62396,300,0.11,84194.79,98.33,(S),0.00,0.00,0.00,(S)
POERTNER,62396,300,0.11,84194.90,97.00,0.00,(S),(S),(S),(S)
POLLINS,62396,300,0.11,84195.01,56.00,40.33,0.00,1.67,(S),(S)
POLSELLI,62396,300,0.11,84195.12,99.67,0.00,0.00,0.00,(S),(S)
PRASEK,62396,300,0.11,84195.23,95.00,(S),0.00,1.67,2.00,(S)
PRAWL,62396,300,0.11,84195.34,37.00,48.33,(S),(S),4.33,9.67
PRUETER,62396,300,0.11,84195.45,96.33,0.00,(S),(S),(S),2.33
QUATTRO,62396,300,0.11,84195.56,98.33,0.00,0.00,(S),(S),(S)
QUINTAS,62396,300,0.11,84195.68,26.33,(S),7.67,(S),2.33,62.00
RADUENZ,62396,300,0.11,84195.79,92.67,4.33,0.00,(S),(S),(S)
REEKS,62396,300,0.11,84195.90,95.00,(S),0.00,(S),(S),2.33
RICHARDI,62396,300,0.11,84196.01,97.00,(S),(S),(S),0.00,(S)
RIETMAN,62396,300,0.11,84196.12,96.33,(S),(S),0.00,2.00,0.00
ROMANICK,62396,300,0.11,84196.23,96.33,(S),0.00,0.00,(S),2.00
RUNSER,62396,300,0.11,84196.34,99.00,(S),0.00,0.00,(S),(S)
RYLANT,62396,300,0.11,84196.45,96.67,0.00,(S),(S),(S),(S)
SAIF,62396,300,0.11,84196.57,43.67,2.33,22.67,0.00,28.00,3.33
SCHLESSER,62396,300,0.11,84196.68,97.67,(S),0.00,0.00,(S),2.00
SEPICH,62396,300,0.11,84196.79,98.67,0.00,(S),0.00,(S),0.00
SHARFF,62396,300,0.11,84196.90,93.67,(S),(S),0.00,(S),4.33
SKRINE,62396,300,0.11,84197.01,44.00,52.67,(S),0.00,2.00,(S)
SLOWE,62396,300,0.11,84197.12,53.33,39.00,(S),(S),5.00,1.67
STACHEL,62396,300,0.11,84197.23,92.33,2.00,2.00,(S),(S),(S)
STEIERT,62396,300,0.11,84197.34,96.33,0.00,(S),0.00,2.00,(S)
STELMA,62396,300,0.11,84197.46,98.00,0.00,(S),0.00,(S),(S)
STENGLE,62396,300,0.11,84197.57,92.67,(S),1.67,(S),1.67,2.33
STOFFLE,62396,300,0.11,84197.68,92.67,0.00,0.00,0.00,0.00,7.33
SUGIURA,62396,300,0.11,84197.79,6.00,(S),85.33,0.00,7.33,(S)
TAHARA,62396,300,0.11,84197.90,13.00,(S),77.67,0.00,7.67,(S)
TANDE,62396,300,0.11,84198.01,94.67,(S),(S),(S),(S),1.67
TELLMAN,62396,300,0.11,84198.12,90.33,5.00,(S),1.67,(S),(S)
TESSER,62396,300,0.11,84198.23,98.00,(S),0.00,(S),0.00,1.67
TEWOLDE,62396,300,0.11,84198.35,(S),83.00,(S),(S),15.67,0.00
THAKKER,62396,300,0.11,84198.46,6.33,(S),86.67,(S),4.33,2.00
TICHNELL,62396,300,0.11,84198.57,99.00,0.00,0.00,(S),(S),(S)
TOMASSINI,62396,300,0.11,84198.68,68.67,(S),(S),0.00,(S),29.33
TONI,62396,300,0.11,84198.79,81.33,8.33,3.33,(S),(S),4.67
TRINDLE,62396,300,0.11,84198.90,97.67,0.00,(S),0.00,1.67,(S)
TUMBAGA,62396,300,0.11,84199.01,7.00,(S),70.67,(S),9.67,11.67
USEY,62396,300,0.11,84199.12,96.00,0.00,0.00,0.00,0.00,4.00
USUI,62396,300,0.11,84199.23,4.00,0.00,92.00,0.00,2.33,1.67
UTHOFF,62396,300,0.11,84199.35,97.33,0.00,(S),0.00,(S),(S)
VANDENLANGENBER,62396,300,0.11,84199.46,97.67,(S),0.00,(S),0.00,0.00
VANDUSER,62396,300,0.11,84199.57,99.67,(S),0.00,0.00,0.00,(S)
VANELLA,62396,300,0.11,84199.68,95.33,0.00,(S),0.00,(S),3.00
VANVUREN,62396,300,0.11,84199.79,97.33,(S),0.00,0.00,(S),(S)
VANWYE,62396,300,0.11,84199.90,96.00,0.00,(S),(S),0.00,3.33
VERHAEGHE,62396,300,0.11,84200.01,97.67,0.00,0.00,0.00,0.00,2.33
WHIPPO,62396,300,0.11,84200.12,97.33,(S),(S),0.00,(S),(S)
WIEDMER,62396,300,0.11,84200.24,94.00,(S),(S),(S),2.67,(S)
WILMONT,62396,300,0.11,84200.35,53.67,40.00,(S),(S),(S),3.67
WISWALL,62396,300,0.11,84200.46,94.67,(S),(S),0.00,2.33,2.00
YACOVONE,62396,300,0.11,84200.57,94.67,2.67,(S),(S),(S),(S)
YOSTEN,62396,300,0.11,84200.68,98.00,0.00,0.00,(S),(S),(S)
ZETTS,62396,300,0.11,84200.79,98.67,0.00,(S),0.00,(S),(S)
ZIMMERLI,62396,300,0.11,84200.90,95.33,(S),1.67,(S),(S),(S)
ABDELKADER,62577,299,0.11,84201.01,71.57,4.68,2.01,0.00,17.06,4.68
ACHEN,62577,299,0.11,84201.12,90.64,(S),2.01,(S),3.34,3.01
ACHTER,62577,299,0.11,84201.24,97.66,0.00,(S),0.00,1.67,(S)
AHALT,62577,299,0.11,84201.35,94.31,2.01,(S),(S),(S),(S)
ALTERS,62577,299,0.11,84201.46,96.99,(S),(S),0.00,(S),(S)
ANSLOW,62577,299,0.11,84201.57,94.65,0.00,0.00,2.01,1.67,1.67
ARESCO,62577,299,0.11,84201.68,97.99,(S),0.00,0.00,(S),1.67
ARNSON,62577,299,0.11,84201.79,98.33,0.00,(S),0.00,(S),(S)
ASTUTO,62577,299,0.11,84201.90,93.65,0.00,0.00,0.00,1.67,4.68
ATCITTY,62577,299,0.11,84202.01,1.67,0.00,0.00,96.99,(S),(S)
BACKHUS,62577,299,0.11,84202.12,99.00,0.00,(S),0.00,0.00,(S)
BADGEROW,62577,299,0.11,84202.23,96.66,0.00,(S),0.00,(S),2.01
BAGGARLY,62577,299,0.11,84202.34,94.31,0.00,(S),(S),(S),2.34
BARMES,62577,299,0.11,84202.45,80.27,16.72,(S),0.00,(S),2.68
BARRAN,62577,299,0.11,84202.57,45.82,10.03,11.04,3.34,13.38,16.39
BARTSCHI,62577,299,0.11,84202.68,96.66,0.00,(S),0.00,(S),(S)
BAUMEL,62577,299,0.11,84202.79,94.31,(S),(S),1.67,2.68,(S)
BEECHING,62577,299,0.11,84202.90,94.98,(S),(S),(S),(S),1.67
BELTRAMO,62577,299,0.11,84203.01,91.64,0.00,0.00,(S),(S),6.35
BENHART,62577,299,0.11,84203.12,96.99,(S),(S),0.00,(S),(S)
BERGDAHL,62577,299,0.11,84203.23,98.33,(S),(S),0.00,(S),(S)
BINKS,62577,299,0.11,84203.34,90.97,6.02,(S),0.00,(S),2.01
BINNION,62577,299,0.11,84203.45,94.31,1.67,(S),(S),(S),2.34
BISBING,62577,299,0.11,84203.56,97.66,0.00,(S),0.00,(S),(S)
BITHELL,62577,299,0.11,84203.67,94.98,(S),(S),(S),(S),2.34
BLANKMAN,62577,299,0.11,84203.78,96.32,2.34,0.00,0.00,(S),(S)
BOLADO,62577,299,0.11,84203.90,16.39,(S),7.69,0.00,(S),75.59
BRACHO,62577,299,0.11,84204.01,10.03,2.01,(S),0.00,(S),86.96
BRU,62577,299,0.11,84204.12,65.22,(S),3.68,(S),2.01,27.76
CAMBY,62577,299,0.11,84204.23,72.24,22.07,(S),(S),(S),3.34
CANNATELLA,62577,299,0.11,84204.34,97.66,(S),0.00,0.00,(S),2.01
CARMELO,62577,299,0.11,84204.45,27.42,1.67,9.36,8.36,4.35,48.83
CERVONI,62577,299,0.11,84204.56,83.28,0.00,(S),(S),0.00,15.38
